name,year,vote_average,page_url,image_url,genres,director,actors,description
The Flying Doctors,1986.0,6.3,https://www.themoviedb.org/tv/4014,https://image.tmdb.org/t/p/w500/Aj4xa7lo9RwTV6DpZ3Pcjgp26Ht.jpg,Drama,Not specified,"Robert Grubb, Lenore Smith, Nikki Coghill, David Reyne, Christopher Stollery","The Flying Doctors is an Australian drama series produced by Crawford Productions that revolved around the everyday lifesaving efforts of the real Royal Flying Doctor Service of Australia.

It was initially a 1985 mini-series based in the fictional outback town of Cooper's Crossing starring Andrew McFarlane as the newly arrived Dr. Tom Callaghan. The success of the mini series led to its return the following year as an on-going series with McFarlane being joined by a new doctor, Chris Randall, played by Liz Burch. McFarlane left during the first season and actor Robert Grubb came in as new doctor Geoff Standish.

The series' episodes were mostly self-contained but also featured ongoing storylines, such as Dr. Standish's romance with Sister Kate Wellings. Other major characters included pilot Sam Patterson, mechanic Emma Plimpton, local policeman Sgt. Jack Carruthers and Vic and Nancy Buckley, who ran the local pub/hotel, The Majestic. Andrew McFarlane also later returned to the series, resuming his role as Dr. Callaghan. The popular series ran for nine seasons and was successfully screened internationally."
The Kelly Clarkson Show,2019.0,6.3,https://www.themoviedb.org/tv/82873,https://image.tmdb.org/t/p/w500/9Gg1oM8Us8gCS5aJA8e0ZRuIHnf.jpg,Talk,Not specified,Kelly Clarkson,"Kelly Clarkson presents the biggest newsmakers and names in film, television and music; as well as emerging new talent and everyday people who are beacons of hope in their communities."
The Ultimate Fighter,2005.0,6.3,https://www.themoviedb.org/tv/517,https://image.tmdb.org/t/p/w500/k3NlkqDeYmKTsx7QIQWjXXo0DeW.jpg,Reality,"Dana White, Frank Fertitta III",Dana White,The next generation of UFC stars are produced in an intense elimination tournament that separates the contenders from the pretenders.
My Lottery Dream Home,2015.0,6.3,https://www.themoviedb.org/tv/77684,https://image.tmdb.org/t/p/w500/t3jdkOvdg1HUCVElfOJfmpEuK3x.jpg,Reality,Not specified,David Bromstad,"David Bromstad takes recent lottery winners on over-the-top house hunts for their new dream homes. Whether they win hundreds of thousands or hundreds of millions, lucky lottery winners everywhere are jumping headfirst into the real estate market. Will they spend all their winnings on an extravagant mansion or settle for a humble sound investment? Find out what happens when average Americans set out to find their Lottery Dream Homes."
You Hee-yeol's Sketchbook,2009.0,6.3,https://www.themoviedb.org/tv/39429,https://image.tmdb.org/t/p/w500/5zsoaVX483aJG90rJhlAup1VAXI.jpg,Talk,You Hee-yeol,You Hee-yeol,"You Hee-yeol's Sketchbook is a Korean pop music program that is both a talk show and live music show. The host of this program is You Hee-yeol, also known as Toy, a one-man project band. This program has aired since April 24, 2009."
I Want You To Make a Disgusted Face and Show Me Your Underwear,2018.0,6.3,https://www.themoviedb.org/tv/80867,https://image.tmdb.org/t/p/w500/gZFxEYP1ALHapZg4Wk1hJ4L1w4L.jpg,"Animation, Drama",Not specified,"Shizuka Ishigami, Chinatsu Akasaki, Haruka Yoshimura, Sawako Hata, Aoi Koga",A project where a number of women in different costumes show their panties while they make a disgusted face.
Découverte,1988.0,6.3,https://www.themoviedb.org/tv/20097,https://image.tmdb.org/t/p/w500/gqrOZ2vIWrDvlYOYAGc3K4Ya2Jw.jpg,"Documentary, News",Not specified,Not specified,"Charles Tisseyre explores the world of science and technology through real-world stories. Each episode features reports delving into technological breakthroughs and developments in scientific research, environmental issues, space exploration, as well as health and medicine."
The Real Housewives of Beverly Hills,2010.0,6.3,https://www.themoviedb.org/tv/32390,https://image.tmdb.org/t/p/w500/gHZmEmtQzobW9PVdpGrYP7SU9RH.jpg,Reality,Not specified,"Kyle Richards, Erika Girardi, Dorit Kemsley, Sutton Stracke, Bozoma Saint John",A reality series that follows some of the most affluent women in the country as they enjoy the lavish lifestyle that only Beverly Hills can provide.
The Philco Television Playhouse,1948.0,6.3,https://www.themoviedb.org/tv/10809,https://image.tmdb.org/t/p/w500/nnsKNCd14JjRTnaz6OZh4sQoNV6.jpg,Drama,Not specified,Bert Lytell,"The Philco Television Playhouse is an American anthology series that was broadcast live on NBC from 1948 to 1955. Produced by Fred Coe, the series was sponsored by Philco. It was one of the most respected dramatic shows of the Golden Age of Television, winning a 1954 Peabody Award and receiving eight Emmy nominations between 1951 and 1956."
Scarecrow and Mrs. King,1983.0,6.3,https://www.themoviedb.org/tv/3414,https://image.tmdb.org/t/p/w500/36oUFRNJQORpL9fmnrSXdFqEGty.jpg,"Action & Adventure, Drama, Crime","Brad Buckner, Eugenie Ross-Leming","Kate Jackson, Bruce Boxleitner, Beverly Garland, Mel Stewart, Martha Smith","Scarecrow and Mrs. King is an American television series that aired from October 3, 1983, to May 28, 1987 on CBS. The show stars Kate Jackson and Bruce Boxleitner as divorced housewife Amanda King and top-level ""Agency"" operative Lee Stetson who begin a strange association, and eventual romance, after encountering one another in a train station."
True Haunting,2025.0,6.3,https://www.themoviedb.org/tv/300999,https://image.tmdb.org/t/p/w500/8XK4kBkP7QVIPnl6dFfdPSCICs6.jpg,"Documentary, Mystery",Not specified,Not specified,Paranormal encounters from the viewpoint of those who lived them are detailed through immersive reenactments and present-day interviews.
Pointless Celebrities,2011.0,6.3,https://www.themoviedb.org/tv/61781,https://image.tmdb.org/t/p/w500/mug8RcmBuUCY4Sy6ESAjcGyIWQi.jpg,"Talk, Reality",Not specified,"Alexander Armstrong, Richard Osman",Alexander Armstrong and Richard Osman present a celebrity version of the general knowledge quiz in which contestants try to come up with the answers that nobody else could think of.
The Love Boat,1977.0,6.3,https://www.themoviedb.org/tv/1823,https://image.tmdb.org/t/p/w500/fnsnazlj2bt3Fuj0pJ7wBPmuMLO.jpg,"Drama, Comedy","Aaron Spelling, Wilford Lloyd Baumes","Gavin MacLeod, Bernie Kopell, Ted Lange, Lauren Tewes, Jill Whelan","Passengers who search for romantic nights aboard a beautiful ship travelling to tropical or mysterious countries, decide to pass their vacation aboard the ""Love Boat"", where Gopher, Dr. Bricker, Isaac, Julie, and Captain Stubing try their best to please them, and sometimes help them fall in love. Things are not always so easy, but in the end, love wins."
Hoarders,2009.0,6.3,https://www.themoviedb.org/tv/30946,https://image.tmdb.org/t/p/w500/trN8Om68vjxPXKEWMIEoiQHkJio.jpg,"Documentary, Reality, Drama",Not specified,Not specified,Each episode of Hoarders is a fascinating look inside the lives of two different people whose inability to part with their belongings is so out of control that they are on the verge of a personal crisis.
Route 66,1960.0,6.3,https://www.themoviedb.org/tv/2181,https://image.tmdb.org/t/p/w500/6T4wbgACiIggTUIcIwBvm88MDKs.jpg,"Drama, Crime, Action & Adventure, Mystery","Stirling Silliphant, Herbert B. Leonard",Glenn Corbett,"After discovering that his late father has gone through most of the family fortune, Tod Stiles hits the title trans-America highway in his Corvette in search of adventure with friend Buz Murdock, a survivor of New York's mean streets. The two work odd jobs as they meet and interact with colorful characters and find themselves plunged into one situation after another, some of them romantic, some of them very dangerous. Later, Linc Case, a Vietnam war hero trying to find himself, takes over as Tod's travel companion."
Play for Today,1970.0,6.3,https://www.themoviedb.org/tv/13654,https://image.tmdb.org/t/p/w500/aIgjKkazKMhqQjytljsofAEsp3q.jpg,Drama,Not specified,Not specified,"Play for Today is a British television anthology drama series, produced by the BBC and transmitted on BBC1 from 1970 to 1984. During the run, more than three hundred programmes, featuring original television plays, and adaptations of stage plays and novels, were transmitted. The individual episodes were between fifty and a hundred minutes in duration."
Seduced by My Best Friend,2021.0,6.3,https://www.themoviedb.org/tv/118588,https://image.tmdb.org/t/p/w500/kRytTcYHz6pq3cPEwNTAOkSQhQ4.jpg,"Animation, Comedy",Not specified,"Makoto Furukawa, Kazutomi Yamamoto, Yoshiyuki Shimozuma, Marin Mizutani","Shion and Rui are the dream team when it comes to hitting on women. Tonight was going to be another night of hooking up with girls for Shion, but he ended up taking a strange drug. When he woke up... he'd turned into a girl?! Rui came looking for Shion, but didn't recognize him, and started hitting on him..."
Father Matteo,2000.0,6.3,https://www.themoviedb.org/tv/21220,https://image.tmdb.org/t/p/w500/eh5ldhghLRmwkkWyuJZDXJiptcP.jpg,"Drama, Comedy, Mystery, Crime, Family",Enrico Oldoini,"Terence Hill, Nino Frassica, Nathalie Guetta, Francesco Scali, Raoul Bova",Don Matteo is a thoroughly ordinary Catholic priest with an extraordinary ability to read people and solve crimes. He’s a parish priest who never met an unjustly accused person he didn’t want to help.
Valley of the Wolves: Ambush,2007.0,6.297,https://www.themoviedb.org/tv/49071,https://image.tmdb.org/t/p/w500/wDWkjobSJm8I5r2ctSPtneUjHxT.jpg,"Drama, War & Politics, Action & Adventure, Crime",Raci Şaşmaz,"Necati Şaşmaz, Erhan Ufak, Yılmaz Meydaneri, Nevin Efe, Ayla Algan","A continuation series of Osman Sinav's The Wolves Of The Valley. This produce focuses on politics, National Security and Regional Middle East problems. The Wolves of The Valley: Ambush serie also attracts attention by two film; The Wolves of The Valley: Iraq and The Wolves of The Valley: Palestine."
Jimihen!! Jimiko o Kae Chau Jun Isei Kouyuu,2021.0,6.292,https://www.themoviedb.org/tv/113360,https://image.tmdb.org/t/p/w500/to5FshluwPdO9d3Ucs7fagJL7OU.jpg,"Animation, Comedy",Not specified,"Mahito Kawamura, Usa Fujisaki, Hibiki Nanashino","The story follows Rena Yukuhasahi, a reserved office lady and Ryouhei Hachiya, a businessman and fellow colleague. Yukuhasahi appears to be the most reserved girl in the company, but becomes a super beautiful woman when she dresses up. Flustered in the presence of her transformed self, Hachiya insists on taking her out, only to find themselves in front of a love hotel."
Snorks,1984.0,6.29,https://www.themoviedb.org/tv/4237,https://image.tmdb.org/t/p/w500/rQmrzG1US6nvVRdW4dYHIXd7NQy.jpg,"Family, Animation, Kids",Nic Broca,"René Auberjonois, Nancy Cartwright, Frank Welker, Rob Paulsen, Barry Gordon","The Snorks is an animated television series produced by Hanna-Barbera which ran on NBC from September 15, 1984, to May 13, 1989. Although not as popular as the animated series The Smurfs, the program continued to be available in syndication from 1986 to 1989 as part of The Funtastic World of Hanna-Barbera's 3rd season, on USA Network in the late-1980s and early-1990s, on the BBC in the late 1990s, and from 2009–2011 and again from 2012–Present on Boomerang."
No-Rin,2014.0,6.286,https://www.themoviedb.org/tv/60733,https://image.tmdb.org/t/p/w500/yWwv1GqtxYk6FWUeEEmFyVrCRXr.jpg,"Animation, Comedy, Romance",Not specified,"Shintaro Asanuma, Kana Hanazawa, Yukari Tamura, Wataru Hatano, Marina Inoue","Teenager Hata Kosaku is crushed when his favorite singing idol, Kusakabe Yuka, stuns the world by retiring from show business. Kosaku’s friends try to cheer him up, but nothing can chase away his gloomy mood until Yuka herself transfers into his class at Tamo Agriculture School!"
Vampirina,2017.0,6.286,https://www.themoviedb.org/tv/74323,https://image.tmdb.org/t/p/w500/18Mmri8vmBKbGbiymFPlSHlg71o.jpg,"Animation, Kids, Comedy",Chris Nee,"Isabella Crovetti, James Van Der Beek, Lauren Graham, Mitchell Whitfield, Jordan Alexa Davis",A young vampire girl faces the joys and trials of being the new kid in town when her family moves from Transylvania to Pennsylvania.
Joey,2004.0,6.26,https://www.themoviedb.org/tv/1466,https://image.tmdb.org/t/p/w500/bU5yBQsmt0CnIpi9z8zB3iL7ZHP.jpg,Comedy,"Scott Silveri, Shana Goldberg-Meehan","Matt LeBlanc, Drea de Matteo, Andrea Anders, Paulo Costanzo, Jennifer Coolidge","The charming and still-single Joey has struck out on his own and moved to Hollywood, hoping to truly make it as an actor. After reuniting with his high-strung sister Gina, Joey moves in with Michael, his 20-year-old genius nephew, who unbelievably is literally a rocket scientist. However, what Joey lacks in book smarts he makes up for with people smarts – making him the best new friend his nephew could ask for."
The Mindy Project,2012.0,6.253,https://www.themoviedb.org/tv/44857,https://image.tmdb.org/t/p/w500/A3txgCPox6hJlOZ0TDTOxch7rVa.jpg,Comedy,Mindy Kaling,"Mindy Kaling, Ed Weeks, Ike Barinholtz, Beth Grant, Xosha Roquemore","Obstetrician/gynecologist Mindy Lahiri tries to balance her personal and professional life, surrounded by quirky co-workers in a small medical practice in New York City."
Michael Strogoff,1975.0,6.25,https://www.themoviedb.org/tv/64035,https://image.tmdb.org/t/p/w500/omGeJpGWW0V4Pi9N0fj7s8Fz0qm.jpg,"History, Action & Adventure, Drama","Walter Ulbrich, Claude Desailly","Raimund Harmstorf, Lorenza Guerrieri, Valerio Popesco, Rada Rassimov, Vernon Dobtcheff","Captain Michael Strogoff is chosen in Moscow to be the courier of the Tsar, 5,523 km far to Irkutsk, to warn the governor about the traitor Ivan Ogareff, a former colonel, who was once demoted and exiled and now seeks revenge."
Die Rosenheim-Cops,2002.0,6.24,https://www.themoviedb.org/tv/41149,https://image.tmdb.org/t/p/w500/kAhi0xY6gIEMvHtmChC44pBwOWG.jpg,"Crime, Comedy",Not specified,"Max Müller, Marisa Burger, Igor Jeftic, Karin Thaler, Alexander Duda","A team of inspectors investigates murders in and around the small Upper Bavarian town of Rosenheim, and they still have plenty of time to see idyllic landscapes and luxurious pre-alpine villas and enjoy sumptuous Bavarian fare with beer."
Home and Away,1988.0,6.233,https://www.themoviedb.org/tv/2354,https://image.tmdb.org/t/p/w500/vn0eKMiG69bhQtxb7qLRo8SSqu5.jpg,"Drama, Soap",Alan Bateman,Sophea Pennington,"Home and Away is set in the fictional town of Summer Bay, a coastal town in New South Wales, and follows the personal and professional lives of the people living in the area. The show initially focused on the Fletcher family, Pippa and Tom Fletcher and their five foster children Frank Morgan, Carly Morris, Steven Matheson, Lynn Davenport and Sally Keating, who would go on to become one of the show's longest-running characters. The show also originally and currently focuses on the Stewart family. During the early 2000s, the central storylines focused on the Sutherlands and later, the Hunters. Home and Away had proved popular when it premiered in 1988 and had risen to become a hit in Australia, and after only a few weeks, the show tackled its first major and disturbing storyline, the rape of Carly Morris; it was one of the first shows to feature such storylines during the early timeslot. H&A has tackled many adult-themed and controversial storylines; something rarely found in its restricted timeslot."
The Lover,2015.0,6.233,https://www.themoviedb.org/tv/62722,https://image.tmdb.org/t/p/w500/cHem6GaZKI6BC0VIJ3ERvqzMTzK.jpg,"Comedy, Romance",Not specified,"Oh Jung-se, Ryu Hyun-kyung, Jung Joon-young, Choi Yeo-jin, Lee Jae-joon",An omnibus series about four different couples living together in one apartment complex.
Dora the Explorer,2000.0,6.224,https://www.themoviedb.org/tv/79,https://image.tmdb.org/t/p/w500/iaJNOSpEQgU4yePsbcC6yxneRNF.jpg,"Action & Adventure, Animation, Family, Kids","Chris Gifford, Eric Weiner, Valerie Walsh","Kathleen Herles, Marc Weiner, Caitlin Sanchez, Ashley Flemming, Jacob Medrano",A young girl named Dora goes on adventures with her red boot-wearing monkey named Boots.
Project Runway,2004.0,6.212,https://www.themoviedb.org/tv/1685,https://image.tmdb.org/t/p/w500/3JKvoVulQXwibxdGQYqBQyZBlBj.jpg,Reality,Eli Holzman,"Christian Siriano, Nina Garcia, Heidi Klum, Law Roach","Aspiring fashion designers compete for a chance to break into the industry. Each week, a designer is eliminated from the competition after exhibiting their work in front of a judges' panel."
The Late Show with Stephen Colbert,2015.0,6.212,https://www.themoviedb.org/tv/63770,https://image.tmdb.org/t/p/w500/9jkThAGYj2yp8jsS6Nriy5mzKFT.jpg,"Comedy, Talk","Jon Stewart, Tom Purcell, Chris Licht, Stephen Colbert",Stephen Colbert,"Stephen Colbert brings his signature satire and comedy to The Late Show with Stephen Colbert, the #1 show in late night, where he talks with an eclectic mix of guests about what is new and relevant in the worlds of politics, entertainment, business, music, technology, and more. Featuring bandleader Jon Batiste with his band Stay Human, the Emmy Award-nominated show is broadcast from the historic Ed Sullivan Theater."
Tomorrow's World,1965.0,6.2,https://www.themoviedb.org/tv/15157,https://image.tmdb.org/t/p/w500/lUCdXsaEf237clRJjaw82fSPuYm.jpg,Documentary,Not specified,"Anna Ford, James Burke, Maggie Philbin, Judith Hann, Kieran Prendiville","Tomorrow's World was a long-running BBC television series on new developments in science and technology. First transmitted on 7 July 1965 on BBC1, it ran for 38 years until it was cancelled at the beginning of 2003."
Panorama,1953.0,6.2,https://www.themoviedb.org/tv/5675,https://image.tmdb.org/t/p/w500/iIJ7magQx7z1rtkr3HotrBD2JK7.jpg,"Documentary, News",Not specified,Not specified,"Current affairs programme, featuring interviews and investigative reports on a wide variety of subjects."
Austin City Limits,1975.0,6.2,https://www.themoviedb.org/tv/10472,https://image.tmdb.org/t/p/w500/q5jxpBFJvwMeqMI7Rg5cqZPdE7V.jpg,Documentary,Bill Arhos,Not specified,"Now the longest-running music series in American television history, ACL showcases popular music legends and innovators from every genre."
Comedy Bang! Bang!,2012.0,6.2,https://www.themoviedb.org/tv/43323,https://image.tmdb.org/t/p/w500/5undCFoglpvKYFmu404ve9mh6on.jpg,"Comedy, Talk",Scott Aukerman,"Scott Aukerman, 'Weird Al' Yankovic","Based on Scott Aukerman’s popular podcast of the same name, COMEDY BANG! BANG! cleverly riffs on the well-known format of the late night talk show, infusing celebrity appearances and comedy sketches with a tinge of the surreal. In each episode, Aukerman engages his guests with unfiltered and improvisational lines of questioning, punctuated by banter and beats provided by bandleader, one-man musical mastermind Reggie Watts, to reinvent the traditional celebrity interview. Packed with character cameos, filmic shorts, sketches and games set amongst an off-beat world, COMEDY BANG! BANG! delivers thirty minutes of absurd laugh-loaded fun featuring some of the biggest names in comedy."
Nice to Not Meet You,2025.0,6.2,https://www.themoviedb.org/tv/285770,https://image.tmdb.org/t/p/w500/qW5W3jvHhydVDaXUMCRA8yxDxzN.jpg,"Comedy, Drama",Kim Ga Ram,"Lee Jung-jae, Lim Ji-yeon, Kim Ji-hoon, Seo Ji-hye, Choi Gwi-hwa",A hateful romance between a professional detective actor who wants to become a melodrama master and a female reporter who was demoted from a political reporter who won the Reporter of the Year award to the entertainment department.
Duel Masters,2002.0,6.2,https://www.themoviedb.org/tv/46392,https://image.tmdb.org/t/p/w500/t5ijeKzOukACRktUfbjuMIlqwfr.jpg,"Action & Adventure, Animation, Sci-Fi & Fantasy, Kids",Not specified,Not specified,"A mysterious organization is interested in fledging duelist Shobu Kirifuda's ability to bring Duel Master creatures to life. With the support of his friends, Shobu duels with passion, discipline, and heart as he strives to be like his father and become the next Kaijudo master."
Empire,2012.0,6.2,https://www.themoviedb.org/tv/61010,https://image.tmdb.org/t/p/w500/z6iM7IUunGMm6x0F2aRNHOPZxYy.jpg,"Documentary, History",Not specified,Jeremy Paxman,"Empire is a major five-part series presented by Jeremy Paxman. It tells the story of the British Empire in a new way, tracing not only the rise and fall of the empire but also the complex effects of the empire on the modern world – political, technological and social – and on Britain."
Love Is Blind,2020.0,6.2,https://www.themoviedb.org/tv/99353,https://image.tmdb.org/t/p/w500/8XhV6ke8ltRYoG4SYmibF2bGwrC.jpg,Reality,Chris Coelen,"Nick Lachey, Vanessa Lachey","Nick and Vanessa Lachey host this social experiment where single men and women look for love and get engaged, all before meeting in person."
The Donna Reed Show,1958.0,6.2,https://www.themoviedb.org/tv/10649,https://image.tmdb.org/t/p/w500/emKpcFHWRosNoQQGyOU0lSn8yAM.jpg,"Comedy, Family",Not specified,"Donna Reed, Carl Betz, Paul Petersen, Patty Petersen","Revolves around typical family problems, such as firing a clumsy housekeeper, throwing a retirement bash for a colleague, and finding quality time away from the children."
Fireman Sam,1987.0,6.2,https://www.themoviedb.org/tv/5200,https://image.tmdb.org/t/p/w500/sXsqaIOjemMuHxGu3XukIyVM7jN.jpg,"Kids, Animation, Comedy, Family","Dave Jones, Dave Gingell",Not specified,"Follow the adventures of fireman Sam and his colleagues as they protect the citizens of the Welsh town of Pontypandy. Whenever the alarm sounds, brave Sam and his co-workers can be counted on to jump into a fire engine, hop onto a helicopter, or even launch an inflatable lifeboat to battle blazes, mount rescue missions, or provide medical attention to those in need."
Jake and the Fatman,1987.0,6.2,https://www.themoviedb.org/tv/4521,https://image.tmdb.org/t/p/w500/3WBkepiTwgemGDZadyJTV5SmS4l.jpg,"Drama, Crime, Action & Adventure","Dean Hargrove, David Angell, Joel Steiger","William Conrad, Joe Penny, Alan Campbell","Jake and the Fatman is a television crime drama starring William Conrad as prosecutor J. L. ""Fatman"" McCabe and Joe Penny as investigator Jake Styles.

The series ran on CBS for five seasons from 1987 to 1992. Diagnosis: Murder was a spin-off of this series."
Amazing Night,2024.0,6.2,https://www.themoviedb.org/tv/257161,https://image.tmdb.org/t/p/w500/nQFCp0Tlfqq3NhF2kiNAGwXLfnX.jpg,"Reality, Comedy",Ma Dong,"Ma Dong, Li Dan, Hu Xianxu, Teng Zhe, Wang Tianfang","Amazing Night is an original new comedy variety show jointly produced by Tencent Video and Mi Wei. Huang Bo, Qin Hao, Jia Bing, Gao Yuanyuan, Ma Dong, Jin Jing, Song Muzi will be the audience representatives, in addition, each issue there is a mysterious audience representative, to accompany you to spend a wonderful comedy night!"
Young Hearts,1995.0,6.2,https://www.themoviedb.org/tv/14424,https://image.tmdb.org/t/p/w500/bF24r2FxsjzgkJcrbBU8RC9JVoU.jpg,"Soap, Comedy, Drama","Andréa Maltarolli, Emanuel Jacobina","Alanis Guillen, Pedro Novaes, Palomma Duarte, Joaquim Lopes, Roger Gobeth","Malhação is a Brazilian television series for the teenage audience. The soap started in 1995, and was set in a fictional Gym Club called Malhação on Barra da Tijuca, Rio de Janeiro. Through the years the location varied slightly. Although the name of the soap remains the same, it is now set in the Múltipla Escolha High School."
Police Woman,1974.0,6.2,https://www.themoviedb.org/tv/10020,https://image.tmdb.org/t/p/w500/eKqO6PMfSW4YUJYhZrB82TSjwor.jpg,"Action & Adventure, Crime, Drama",Robert L. Collins,"Angie Dickinson, Earl Holliman, Charles Dierkop, Ed Bernard, Susan Gailey","Sergeant “Pepper""” Anderson, an undercover cop for the Criminal Conspiracy Unit of the Los Angeles Police Department, poses undercover from mob girl to prostitute."
Raven of the Inner Palace,2022.0,6.2,https://www.themoviedb.org/tv/153482,https://image.tmdb.org/t/p/w500/ifdhD2qXM6cDXJgCeIdXUPNIFM0.jpg,"Animation, Mystery, Drama, Sci-Fi & Fantasy",Not specified,"Saku Mizuno, Masaaki Mizunaka, Taku Yashiro, Marika Kouno, Nobunaga Shimazaki","The Raven Consort is a special consort living deep in the inner palace who, despite her title, does not perform nighttime duties for the emperor. Some who have seen her say she has the appearance of an old woman, while others describe her as a young girl. The Raven Consort's name is Shouxue. She can use mysterious arts and will accept any favor asked of her, whether it is to find something lost or to curse someone to death. The current emperor, Gaojun, visits her one night to ask a favor. Their meeting exposes a secret that will turn history on its head..."
Anger Management,2012.0,6.198,https://www.themoviedb.org/tv/42878,https://image.tmdb.org/t/p/w500/ekItnn6W73RN9muvLTbeRW8LHlo.jpg,Comedy,Bruce Helford,"Charlie Sheen, Shawnee Smith, Noureen DeWulf, Michael Arden, Derek Richardson","Charlie is a non-traditional therapist specializing in anger management. He has a successful private practice and he performs pro bono counseling for an inmate group at a state prison. Prior to his career as a therapist, he was a major league baseball player whose career was put on the shelf for good by his own struggle with anger issues."
PJ Masks,2015.0,6.19,https://www.themoviedb.org/tv/65417,https://image.tmdb.org/t/p/w500/ak1am11kyG0hgSzxzqnzKwpBXf4.jpg,"Animation, Kids, Family, Sci-Fi & Fantasy, Action & Adventure",Olivier Dumont,"Addison Holley, Benjamin Hum, Evan O'Donnell","Connor, Greg and Amaya are normal kids by day, but at night they activate their bracelets, which link into their pajamas and give them fantastic super powers, turning them into their alternate identities: the PJ Masks! The team consists of Catboy (Connor), Gekko (Greg) and Owlette (Amaya). Together, they go on adventures, solve mysteries, and learn valuable lessons. Watch the first six seasons of PJ Masks now on Disney+!"
Saiyuki,2000.0,6.188,https://www.themoviedb.org/tv/34660,https://image.tmdb.org/t/p/w500/b5tfbzJ8RIIoM6zzjpp9o9zjmrG.jpg,"Animation, Action & Adventure, Drama, Comedy",Not specified,"Akira Ishida, Soichiro Hoshi, Toshihiko Seki, Hiroaki Hirata, Kaoru Morota","Many years ago, humans and demons lived in harmony. But that unity  ended when demons started attacking humans and plotted a mission to  unleash Gyumao - an evil demon imprisoned for thousands of years. Now,  Genjo Sanzo, a rogue priest, must team up with three demons - Sha Gojyo,  Son Goku, and Cho Hakkai - and embark on a perilous journey to the west  to stop these demons from resurrecting Gyumao and restore the balance  between humans and demons on Earth."
Polizeiruf 110,1971.0,6.188,https://www.themoviedb.org/tv/14210,https://image.tmdb.org/t/p/w500/6ZZadTzWhvC6msfEm5G4F4IFgBY.jpg,Crime,Not specified,Not specified,"Polizeiruf 110 is a long-running German language detective television series. The first episode was broadcast 27 June 1971 in the German Democratic Republic, and after the dissolution of Fernsehen der DDR the series was picked up by ARD. It was originally created as a counterpart to the West German series Tatort, and quickly became a public favorite."
Close Up with The Hollywood Reporter,2015.0,6.184,https://www.themoviedb.org/tv/63498,https://image.tmdb.org/t/p/w500/h7X59O3T4VWVAUzZ00LEpbwA3GP.jpg,Talk,Not specified,"Stephen Galloway, Lacey Rose",Some of this year's most talked about talent open up about the challenges and triumphs of creating critically acclaimed series and performances.
Scandal: Story of an Obsession,2023.0,6.18,https://www.themoviedb.org/tv/203505,https://image.tmdb.org/t/p/w500/mra3tUkixvDE0lxQw1ZjuSkCa1U.jpg,Drama,Aurora Guerra,"Alexandra Jiménez, Fernando Lindez, Celia Freijeiro, Antonio Gil, Víctor Duplá","Inés is a 42-year-old woman who, when times start to get tough, attempts to drown herself. She is saved by Hugo, a teenage boy who then becomes obsessed with her. A forbidden romance develops between the two, whose consequences end up affecting all those around them."
Blue Heelers,1993.0,6.179,https://www.themoviedb.org/tv/2233,https://image.tmdb.org/t/p/w500/dxCyxmFSHiAonsb94s1QScyHBAk.jpg,Drama,"Tony Morphett, Hal McElroy","John Wood, Julie Nihill, Ditch Davey, Simone McAullay, Samantha Tolj","Blue Heelers was one of Australia's longest running weekly television drama series.  Blue Heelers is a police drama series set in the fictional country town of Mount Thomas. Under the watchful eye of Tom Croydon (John Wood), the men and women of Mount Thomas Police Station fight crime, resolve disputes and tackle the social issues of the day.  We watch their successes and their failures and learn to grow with them and their loved ones as the heart of the series develops."
Down Cemetery Road,2025.0,6.167,https://www.themoviedb.org/tv/252000,https://image.tmdb.org/t/p/w500/dj3QTYe7OVPjFTpUoEp2GEyLNrR.jpg,"Drama, Crime, Mystery",Not specified,"Emma Thompson, Ruth Wilson, Adeel Akhtar, Nathan Stewart-Jarrett, Tom Goodman-Hill","When a child goes missing in the aftermath of a house explosion, a concerned neighbor teams up with a private investigator to find them. As secrets unravel and a military conspiracy emerges, all hell is unleashed on South Oxford's sleepy suburbs."
The Monster of Florence,2025.0,6.162,https://www.themoviedb.org/tv/247756,https://image.tmdb.org/t/p/w500/1RRBxq1hEC7rKIp4yac96F9ObL5.jpg,"Crime, Mystery, Drama","Leonardo Fasoli, Stefano Sollima","Marco Bullitta, Valentino Mannias, Francesca Olia, Liliana Bottone, Giacomo Fadda","As a serial killer targets couples and strikes terror in Italy, authorities explore a case from 1968 that may be key to finding The Monster of Florence."
The Wiggles,1998.0,6.143,https://www.themoviedb.org/tv/34921,https://image.tmdb.org/t/p/w500/e4O9IXM3ZmuDsrEICslrwqCl7MT.jpg,"Kids, Family","Anthony Field, Greg Page, Jeff Fatt, Murray Cook","Anthony Field, Lachlan Gillespie, Simon Pryce, Paul Paddick, Tsehay Hawkins","A show geared for babies up to older toddlers. This show is full of music, teaching kids songs and easy dances."
RuPaul's Drag Race: Untucked,2010.0,6.133,https://www.themoviedb.org/tv/38409,https://image.tmdb.org/t/p/w500/35b9oBymLiEOUL9e3WRrJF6aDUK.jpg,Reality,Not specified,RuPaul,"The access-all-areas pass to the drama that you didn't see on the runway—the backstage bitchiness, the catfights, the struggles, the tears and the secrets. See what happens behind the scenes of RuPaul's Drag Race when the queens let their tucks breathe... and let their emotions flow."
