name,year,vote_average,page_url,image_url,genres,director,actors,description
Black Butler,2008,7.7,https://www.themoviedb.org/tv/50712,https://image.tmdb.org/t/p/original/iXGs130TRoUplHf0o86zp9MqAYc.jpg,"Animation, Comedy, Drama, Mystery, Sci-Fi & Fantasy",,"Daisuke Ono, Maaya Sakamoto","In Victorian London, 12-year-old business magnate Ciel Phantomhive thwarts dangers to the queen as he's watched over by his demon butler, Sebastian."
Disney Twisted-Wonderland: The Animation,2025,7.7,https://www.themoviedb.org/tv/136342,https://image.tmdb.org/t/p/original/4hT2pA7J7uvdlNZzYIHQzapXCY6.jpg,"Animation, Action & Adventure, Sci-Fi & Fantasy",,"Yohei Azakami, Natsuki Hanae, Seiichiro Yamashita, Chiaki Kobayashi, Ryota Suzuki","High school student Yu is suddenly transported to Twisted-Wonderland, a world of magic and wonder. Now, he must face monsters, whimsical magicians-in-training, and mysterious incidents, all without any magic of his own. Will Yu ever find a way back to his own world?"
Critical Role,2015,7.833,https://www.themoviedb.org/tv/254002,https://image.tmdb.org/t/p/original/keSNwdzmSgQzluKmqTI6kwDOFa7.jpg,"Sci-Fi & Fantasy, Action & Adventure, Comedy, Drama","Ashley Johnson, Liam O'Brien, Matthew Mercer","Brennan Lee Mulligan, Laura Bailey, Luis Carazo, Robbie Daymond, Aabria Iyengar","Critical Role is a weekly actual play series that uses tabletop role-playing game mechanics as a means to explore and develop stories from the vast fantasy worlds of Exandria, Aramán, and beyond, with sweeping narratives intricately woven through collaboration between Game Masters and players."
Quantum Leap,1989,8.0,https://www.themoviedb.org/tv/4018,https://image.tmdb.org/t/p/original/ujIGP3e3V6kDQHRhjNYtUE3fHJi.jpg,"Sci-Fi & Fantasy, Action & Adventure, Drama",Donald P. Bellisario,"Scott Bakula, Dean Stockwell","Theorizing that one could time travel within his own lifetime, Dr. Sam Beckett stepped into the Quantum Leap accelerator and vanished... He woke to find himself trapped in the past, facing mirror images that were not his own and driven by an unknown force to change history for the better. His only guide on this journey is Al, an observer from his own time, who appears in the form of a hologram that only Sam can see and hear. And so Dr. Beckett finds himself leaping from life to life, striving to put right what once went wrong and hoping each time that his next leap will be the leap home."
Tokyo Ghoul,2014,8.3,https://www.themoviedb.org/tv/61374,https://image.tmdb.org/t/p/original/1m4RlC9BTCbyY549TOdVQ5NRPcR.jpg,"Animation, Drama, Sci-Fi & Fantasy",,"Natsuki Hanae, Sora Amamiya, Shintaro Asanuma, Takahiro Sakurai, Sumire Morohoshi","Ken Kaneki, a bookworm college student, meets Rize, a girl his own age with whom he shares many interests."
"Love, Death & Robots",2019,8.228,https://www.themoviedb.org/tv/86831,https://image.tmdb.org/t/p/original/asDqvkE66EegtKJJXIRhBJPxscr.jpg,"Animation, Sci-Fi & Fantasy",Tim Miller,,"Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher."
The Originals,2013,8.594,https://www.themoviedb.org/tv/46896,https://image.tmdb.org/t/p/original/keJOhJXGiLL54EW6QocbyvQGquA.jpg,"Sci-Fi & Fantasy, Drama, Mystery",Julie Plec,"Joseph Morgan, Daniel Gillies, Charles Michael Davis, Riley Voelkel, Yusuf Gatewood","A spin-off from The Vampire Diaries and set in New Orleans, The Originals centers on the Mikaelson siblings, otherwise known as the world's original vampires: Klaus, Elijah, and Rebekah. Now Klaus must take down his protégé, Marcel, who is now in charge of New Orleans, in order to re-take his city, as he originally built New Orleans. Klaus departed from the city after being chased down by his father Mikael, while it was being constructed and Marcel took charge. As Klaus has returned after many years, his ego has provoked him to become the king of the city. ""Every King needs an heir"" says Klaus, accepting the unborn child. The child is a first to be born to a hybrid and a werewolf."
Superman & Lois,2021,8.049,https://www.themoviedb.org/tv/95057,https://image.tmdb.org/t/p/original/vlv1gn98GqMnKHLSh0dNciqGfBl.jpg,"Drama, Sci-Fi & Fantasy","Greg Berlanti, Todd Helbing","Tyler Hoechlin, Elizabeth Tulloch, Alex Garfin, Michael Bishop","After years of facing megalomaniacal supervillains, monsters wreaking havoc on Metropolis, and alien invaders intent on wiping out the human race, The Man of Steel aka Clark Kent and Lois Lane come face to face with one of their greatest challenges ever: dealing with all the stress, pressures and complexities that come with being working parents in today's society."
Blue Exorcist,2011,7.888,https://www.themoviedb.org/tv/38464,https://image.tmdb.org/t/p/original/kpNoqNmElzGUEcEoZyfFwvYXMsR.jpg,"Animation, Sci-Fi & Fantasy, Mystery, Action & Adventure",,Hiroshi Kamiya,"Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creatures in Assiah in spite of this. The humans who can fight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan's illegitimate son. His foster father sacrificed himself to save him from demons. To avenge his foster father's death as well as to prove himself, Rin decides to follow the path of an exorcist and defeat his own father, Satan. To hone his raw skills, Rin enters True Cross Academy to train with other exorcist candidates."
Mickey Mouse Clubhouse,2006,6.758,https://www.themoviedb.org/tv/3934,https://image.tmdb.org/t/p/original/gHtEhlAZHxMawOiPq7JoKwkmETQ.jpg,"Kids, Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure",,"Bret Iwan, Tony Anselmo, Tress MacNeille, Russi Taylor, Bill Farmer","Mickey and his friends Minnie, Donald, Pluto, Daisy, Goofy, Pete, Clarabelle and more go on fun and educational adventures."
GARO,2005,7.696,https://www.themoviedb.org/tv/1941,https://image.tmdb.org/t/p/original/3IBGi1F4oRlykR0k9beIwygn8YM.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama",Keita Amemiya,"Tatsuya Koyanagi, Yuhi, Tokito, Toman, Naoya Shimizu","The Makai fight a secret war against the demon forces known as Horrors, evil creatures that manifest themselves through darkness to devour Humanity. On the frontlines are the Makai Knights, given the task of watching over a district and eliminating any Horrors that manifest there.

GARO follows the tales of the Knights bearing the title of ‘Golden Knight Garo’, and their duty to vanquish the Horrors and protect Humanity from the darkness."
Perfect World,2021,8.4,https://www.themoviedb.org/tv/124003,https://image.tmdb.org/t/p/original/cJNiIhyQFCGJN9CLHLMazsgDxcx.jpg,"Action & Adventure, Sci-Fi & Fantasy, Animation",Chen Dong,"Jinwen Chen, Li Shimeng, Liu Mingyue, Qing Liu, Yue Cu","Born into a unique world where villages fight to gain power and control, the main character, Shi Hao, is a genius blessed by the heavens born under the poorest of conditions. His clan, however, has a mysterious past. To rise up and become the genius he is meant to be, the clan goes through every effort to aid his cultivation as they battle through fanatical monsters and engage in power struggles with other clans. His journey will bring him through unknown lands until he is able to become a person that can truly shake the world."
Dragon Quest: The Adventure of Dai,2020,7.984,https://www.themoviedb.org/tv/96884,https://image.tmdb.org/t/p/original/i28TVlLozR09hqkGsSlu5wa1X2J.jpg,"Animation, Action & Adventure, Sci-Fi & Fantasy",,"Atsumi Tanezaki, Toshiyuki Toyonaga, Mikako Komatsu, Yuki Kaji, Takahiro Sakurai","Young Dai embarks on an epic journey to become a legendary hero, training with his loyal companions to save the world from the resurrected Demon King."
"Genie, Make a Wish",2025,7.298,https://www.themoviedb.org/tv/228689,https://image.tmdb.org/t/p/original/opop2u7Jav6lMNL8fSBTzOeFBDz.jpg,"Sci-Fi & Fantasy, Comedy, Drama","Kim Eun-sook, Lee Byeong-heon","Kim Woo-bin, Suzy, Ahn Eun-jin, Steve Sanghyun Noh, Ko Kyu-phil","After a thousand years, a quirky genie returns to grant wishes to a woman born without feelings. Can his magic bring love and wonder to her world?"
Nukitashi the Animation,2025,7.712,https://www.themoviedb.org/tv/244808,https://image.tmdb.org/t/p/original/y9kuMGKMMtNgpqcHlgZlL4geEtn.jpg,"Animation, Comedy, Drama, Sci-Fi & Fantasy",,"Kouhei Yanagi, Shizuka Ishigami, Minori Ozawa, Rie Okamoto, Ako Koaki","On Seiran Island, secret society NLNS is united by Junnosuke Tachibana, who is determined to crush a law. They have found a benefactor, an unknown rich man, who offers them a secret base and cash. Their mission is to locate a mysterious girl and stop the law, keeping the SHO off their trail."
DC's Legends of Tomorrow,2016,7.271,https://www.themoviedb.org/tv/62643,https://image.tmdb.org/t/p/original/qNgAcg4gNYbZ9mySLB9ZX4ehZb6.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama","Greg Berlanti, Marc Guggenheim, Andrew Kreisberg","Caity Lotz, Tala Ashe, Jes Macallan, Olivia Swann, Adam Tsekhman","When heroes alone are not enough ... the world needs legends. Having seen the future, one he will desperately try to prevent from happening, time-traveling rogue Rip Hunter is tasked with assembling a disparate group of both heroes and villains to confront an unstoppable threat — one in which not only is the planet at stake, but all of time itself. Can this ragtag team defeat an immortal threat unlike anything they have ever known?"
The Magicians,2015,7.6,https://www.themoviedb.org/tv/64432,https://image.tmdb.org/t/p/original/A66dZN98BPEYeFQAhNdNCIXa57d.jpg,"Drama, Sci-Fi & Fantasy",Sera Gamble,"Olivia Taylor Dudley, Arjun Gupta, Stella Maeve, Jade Tailor, Hale Appleman","Brakebills University is a secret institution specializing in magic. There, amidst an unorthodox education of spellcasting, a group of twenty-something friends soon discover that a magical fantasy world they read about as children is all too real— and poses grave danger to humanity."
Steven Universe,2013,8.41,https://www.themoviedb.org/tv/61175,https://image.tmdb.org/t/p/original/gKUuGaeZ9qiJ9Spoq0LrANQSN5x.jpg,"Animation, Comedy, Action & Adventure, Family, Sci-Fi & Fantasy",Rebecca Sugar,"Zach Callison, Estelle, Michaela Dietz, Deedee Magno","A young boy takes his mother's place in a group of gemstone-based beings, and must learn to control his powers."
Dimension 20,2018,9.3,https://www.themoviedb.org/tv/89180,https://image.tmdb.org/t/p/original/8xZXCenM9n5HYyrgr5FcP2oHwdx.jpg,"Sci-Fi & Fantasy, Comedy, Reality, Action & Adventure",Brennan Lee Mulligan,"Brennan Lee Mulligan, Emily Axford, Ally Beardsley, Brian Murphy, Zac Oyama","Heed the call of adventure and enter Dimension 20 where Game Master Brennan Lee Mulligan, joined by comedians and pro gamers, blends comedy with tabletop RPGs."
Gravity Falls,2012,8.6,https://www.themoviedb.org/tv/40075,https://image.tmdb.org/t/p/original/pnoGOBtkffH64hhI5GPdsQ218d1.jpg,"Animation, Comedy, Mystery, Sci-Fi & Fantasy, Kids, Action & Adventure, Family",Alex Hirsch,"Jason Ritter, Kristen Schaal, Alex Hirsch, Linda Cardellini","Twin brother and sister Dipper and Mabel Pines are in for an unexpected adventure when they spend the summer helping their great uncle Stan run a tourist trap in the mysterious town of Gravity Falls, Oregon."
Star vs. the Forces of Evil,2015,8.349,https://www.themoviedb.org/tv/61923,https://image.tmdb.org/t/p/original/dKFL1AOdKNoazqZDg1zq2z69Lx1.jpg,"Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy, Family",Daron Nefcy,"Eden Sher, Adam McArthur, Alan Tudyk","Intergalactic warrior Star Butterfly arrives on Earth to live with the Diaz family. She continues to battle villains throughout the universe and high school, mainly to protect her extremely powerful wand, an object that still confuses her."
A Gatherer's Adventure in Isekai,2025,7.75,https://www.themoviedb.org/tv/284442,https://image.tmdb.org/t/p/original/AtpIf9wnT6IaHoG31XsdqZEEf80.jpg,"Animation, Action & Adventure, Sci-Fi & Fantasy",,"Nobunaga Shimazaki, Makoto Koichi, Ayasa Ito","Kamishiro Takeru is a completely ordinary salaryman who reincarnates in another world—a world of swords and magic called Madeus—and starts his new isekai life with lots of new skills! Takeru must make the most of his enhanced physical strength, unbelievable magic power, and the ""Search"" ability that allows him to find items of worth as his great isekai journey begins!"
Seirei Gensouki: Spirit Chronicles,2021,8.3,https://www.themoviedb.org/tv/113808,https://image.tmdb.org/t/p/original/hGPvfuGJfWrH0i5bKJcR1xJI1cD.jpg,"Animation, Drama, Action & Adventure, Sci-Fi & Fantasy",,"Yoshitsugu Matsuoka, Ayaka Suwa, Akane Fujita, Yuuki Kuwahara","His past life and current life are intersecting--a boy with memories of two lives faces his destiny! After his mother was killed at an early age, the orphaned Rio fought his hardest to survive in the slums. One day, he awakens to the memories of Haruto Amakwa, who died in an accident while dreaming of being reunited with his childhood friend, and Rio realizing he has reincarnated in a world of swords and sorcery."
Highlander: The Series,1992,7.38,https://www.themoviedb.org/tv/4414,https://image.tmdb.org/t/p/original/rlJzuTbdMAa6jOdpKxxTx8KVN88.jpg,"Sci-Fi & Fantasy, Drama, Action & Adventure",Gregory Widen,"Adrian Paul, Jim Byrnes, Peter Wingfield","Duncan MacLeod cannot die -- he is a 400-year-old immortal, who has seen his share of humanity's history. Still, he risks his life in battle against other immortals and tries to save people from harm."
The Summer Hikaru Died,2025,8.5,https://www.themoviedb.org/tv/278196,https://image.tmdb.org/t/p/original/x0wiTO87UMiVCUe24nKaHlp7AIc.jpg,"Animation, Mystery, Drama, Sci-Fi & Fantasy",,"Chiaki Kobayashi, Shuichiro Umeda, Chikahiro Kobayashi, Wakana Kowaka, Yumiri Hanamori","Six months ago, Hikaru vanished for a week. Now, as his best friend Yoshiki senses something amiss and confronts him, the harrowing truth emerges."
To LOVE-Ru,2008,8.2,https://www.themoviedb.org/tv/34742,https://image.tmdb.org/t/p/original/vsWNCisRhrBbUaTR56qCk6pLsEn.jpg,"Animation, Comedy, Sci-Fi & Fantasy",,"Akeno Watanabe, Haruka Tomatsu, Sayuri Yahagi, Misato Fukuen, Kanae Itou","The story is about Rito Yuuki , a high-school boy who cannot confess to the girl of his dreams, Haruna Sairenji. One day when coming home and sulking in the bathtub a mysterious, nude girl, appears out of nowhere. Her name is Lala and she comes from the planet Deviluke, where she is the heir to the throne. Her father wants her to return to her home planet so she can marry one of the husband candidates, but she decides that she wants to marry Rito in order to stay on Earth."
Star Trek: Picard,2020,7.278,https://www.themoviedb.org/tv/85949,https://image.tmdb.org/t/p/original/bONYUEn7iMFCebhDuqNG7hqqwoO.jpg,"Sci-Fi & Fantasy, Action & Adventure, Drama","Alex Kurtzman, Akiva Goldsman, Michael Chabon","Patrick Stewart, Jeri Ryan, Michelle Hurd, Ed Speleers","Set twenty years after the events of Star Trek Nemesis, we follow the now-retired Admiral Picard into the next chapter of his life."
